,Links,Name,Price,Price_true
106,https://articulo.mercadolibre.com.co/MCO-1026737675-laptop-asus-m515da-gris-156-amd-ryzen-5-3500u-16-gb-512-_JM?searchVariation=175619869433#searchVariation=175619869433&position=53&search_layout=stack&type=item&tracking_id=fd995e09-5c37-40a4-9727-9713b0b58686,"Laptop Asus M515da Gris 15.6 , Amd Ryzen 5 3500u  16 Gb 512",2780000 pesos,2780000 pesos$2.780.000
107,https://articulo.mercadolibre.com.co/MCO-1195310706-portatil-asus-intel-core-i5-1240p-disco-ssd-2tb-ram-12gb-_JM?searchVariation=176372012068#searchVariation=176372012068&position=54&search_layout=stack&type=item&tracking_id=fd995e09-5c37-40a4-9727-9713b0b58686,Portatil Asus Intel Core I5 1240p Disco Ssd 2tb + Ram 12gb,3419900 pesos,3419900 pesos$3.419.900
108,https://articulo.mercadolibre.com.co/MCO-1275153135-lenovo-intel-core-i5-12450h-ssd-1tb-ram-16gb-rtx-3050-4gb-_JM?searchVariation=177340854273#searchVariation=177340854273&position=2&search_layout=stack&type=item&tracking_id=08c2a574-223f-41c0-80c3-1a212b64339a,Lenovo Intel Core I5 12450h Ssd 1tb + Ram 16gb Rtx 3050 4gb,4689900 pesos,4689900 pesos$4.689.900
109,https://articulo.mercadolibre.com.co/MCO-1205336519-lenovo-gaming-amd-ryzen-7-ssd-512gb-ram-12gb-gtx-1650-4gb-_JM?searchVariation=176420576798#searchVariation=176420576798&position=3&search_layout=stack&type=item&tracking_id=08c2a574-223f-41c0-80c3-1a212b64339a,Lenovo Gaming Amd Ryzen 7 Ssd 512gb Ram 12gb Gtx 1650 4gb,4469900 pesos,4469900 pesos$4.469.900
110,https://articulo.mercadolibre.com.co/MCO-991067008-equipo-portatil-dell-intel-core-i5-1135g7-ssd-2tb-ram-12gb-_JM?searchVariation=175481541787#searchVariation=175481541787&position=4&search_layout=stack&type=item&tracking_id=08c2a574-223f-41c0-80c3-1a212b64339a,Equipo Portatil Dell Intel Core I5 1135g7 Ssd 2tb Ram 12gb,3129900 pesos,3129900 pesos$3.129.900
111,https://articulo.mercadolibre.com.co/MCO-1052201154-portatil-acer-amd-ryzen-7-5700u-ssd-512gb-ram-12gb-led-156-_JM?searchVariation=175734767716#searchVariation=175734767716&position=5&search_layout=stack&type=item&tracking_id=08c2a574-223f-41c0-80c3-1a212b64339a,"Portatil Acer Amd Ryzen 7 5700u Ssd 512gb Ram 12gb Led 15,6",3659900 pesos,3659900 pesos$3.659.900
112,https://articulo.mercadolibre.com.co/MCO-1270597511-portatil-lenovo-amd-ryzen-7-5700u-disco-ssd-2tb-ram-12gb-_JM?searchVariation=177036231824#searchVariation=177036231824&position=6&search_layout=stack&type=item&tracking_id=08c2a574-223f-41c0-80c3-1a212b64339a,Portatil Lenovo Amd Ryzen 7 5700u Disco Ssd 2tb + Ram 12gb,3539900 pesos,3539900 pesos$3.539.900
113,https://articulo.mercadolibre.com.co/MCO-1021005318-portatil-dell-inspiron-amd-ryzen-5-3450u-ssd-2tb-ram-12gb-_JM?searchVariation=175589506846#searchVariation=175589506846&position=7&search_layout=stack&type=item&tracking_id=08c2a574-223f-41c0-80c3-1a212b64339a,Portátil Dell Inspiron Amd Ryzen 5 3450u Ssd 2tb Ram 12gb,2879900 pesos,2879900 pesos$2.879.900
114,https://articulo.mercadolibre.com.co/MCO-1092333533-portatil-acer-intel-core-i5-1135g7-ssd-2tb-ram-12gb-156-fhd-_JM?searchVariation=175916473251#searchVariation=175916473251&position=8&search_layout=stack&type=item&tracking_id=08c2a574-223f-41c0-80c3-1a212b64339a,"Portatil Acer Intel Core I5 1135g7 Ssd 2tb Ram 12gb 15,6 Fhd",3169900 pesos,3169900 pesos$3.169.900
115,https://articulo.mercadolibre.com.co/MCO-1195736786-portatil-asus-intel-core-i5-1240p-disco-ssd-512gb-ram-16gb-_JM?searchVariation=176374049331#searchVariation=176374049331&position=9&search_layout=stack&type=item&tracking_id=08c2a574-223f-41c0-80c3-1a212b64339a,Portatil Asus Intel Core I5 1240p Disco Ssd 512gb + Ram 16gb,2819900 pesos,2819900 pesos$2.819.900
116,https://articulo.mercadolibre.com.co/MCO-1262168273-asus-intel-core-i7-1165g7-disco-ssd-2tb-hdd-1tb-ram-12gb-_JM?searchVariation=176840866682#searchVariation=176840866682&position=10&search_layout=stack&type=item&tracking_id=08c2a574-223f-41c0-80c3-1a212b64339a,Asus Intel Core I7 1165g7 Disco Ssd 2tb + Hdd 1tb Ram 12gb,4389900 pesos,4389900 pesos$4.389.900
117,https://articulo.mercadolibre.com.co/MCO-1270549701-portatil-lenovo-amd-ryzen-7-5700u-disco-ssd-1tb-ram-12gb-_JM?searchVariation=177036001120#searchVariation=177036001120&position=11&search_layout=stack&type=item&tracking_id=08c2a574-223f-41c0-80c3-1a212b64339a,Portatil Lenovo Amd Ryzen 7 5700u Disco Ssd 1tb Ram 12gb,3099900 pesos,3099900 pesos$3.099.900
118,https://articulo.mercadolibre.com.co/MCO-1309201302-portatil-lenovo-amd-ryzen-7-5700u-ssd-1tb-hdd1tb-ram-12gb-_JM?searchVariation=177036759378#searchVariation=177036759378&position=12&search_layout=stack&type=item&tracking_id=08c2a574-223f-41c0-80c3-1a212b64339a,Portatil Lenovo Amd Ryzen 7 5700u Ssd 1tb+ Hdd1tb Ram 12gb,3269900 pesos,3269900 pesos$3.269.900
119,https://articulo.mercadolibre.com.co/MCO-1309209724-portatil-lenovo-amd-ryzen-7-5700u-ssd-512gb-hdd1tb-ram-12gb-_JM?searchVariation=177036696936#searchVariation=177036696936&position=13&search_layout=stack&type=item&tracking_id=08c2a574-223f-41c0-80c3-1a212b64339a,Portatil Lenovo Amd Ryzen 7 5700u Ssd 512gb+ Hdd1tb Ram 12gb,3019900 pesos,3019900 pesos$3.019.900
120,https://articulo.mercadolibre.com.co/MCO-1364841406-portatil-asus-amd-ryzen-5-4600h-disco-ssd-1tb-ram-12gb-_JM?searchVariation=177231022212#searchVariation=177231022212&position=14&search_layout=stack&type=item&tracking_id=08c2a574-223f-41c0-80c3-1a212b64339a,Portatil Asus Amd Ryzen 5 4600h Disco Ssd 1tb + Ram 12gb,2589900 pesos,2589900 pesos$2.589.900
121,https://articulo.mercadolibre.com.co/MCO-1087040184-portatil-acer-intel-core-i3-1115g4-ssd-2tbhdd-1tb-ram-12gb-_JM?searchVariation=175876169329#searchVariation=175876169329&position=15&search_layout=stack&type=item&tracking_id=08c2a574-223f-41c0-80c3-1a212b64339a,Portatil Acer Intel Core I3 1115g4 Ssd 2tb+hdd 1tb Ram 12gb,2649900 pesos,2649900 pesos$2.649.900
122,https://articulo.mercadolibre.com.co/MCO-1261267525-portatil-asus-intel-core-i7-1165g7-disco-ssd-2tb-ram-16gb-_JM?searchVariation=176839099504#searchVariation=176839099504&position=16&search_layout=stack&type=item&tracking_id=08c2a574-223f-41c0-80c3-1a212b64339a,Portatil Asus Intel Core I7-1165g7 Disco Ssd 2tb Ram 16gb,4319900 pesos,4319900 pesos$4.319.900
123,https://articulo.mercadolibre.com.co/MCO-1266571846-laptop-asus-x515ea-core-i5-11av-gen-ssd-512g-12gb-fhd-win-11-_JM?searchVariation=176874670166#searchVariation=176874670166&position=17&search_layout=stack&type=item&tracking_id=08c2a574-223f-41c0-80c3-1a212b64339a,Laptop Asus X515ea Core I5 11av Gen Ssd 512g 12gb Fhd Win 11,Antes: 3750000 pesos,3488000 pesos$3.488.0006% OFF
124,https://articulo.mercadolibre.com.co/MCO-1253290689-portatil-hp-ryzen-5-5500u-16gb-512gb-ssd-156-fhd-rosa-win11-_JM?searchVariation=176761021583#searchVariation=176761021583&position=18&search_layout=stack&type=item&tracking_id=08c2a574-223f-41c0-80c3-1a212b64339a,"Portátil Hp Ryzen 5 5500u 16gb 512gb Ssd 15,6 Fhd Rosa Win11",2799950 pesos,2799950 pesos$2.799.950
125,https://articulo.mercadolibre.com.co/MCO-1021940138-portatil-dell-amd-ryzen-5-3450u-ssd-2tb-hdd-1tb-ram-12gb-_JM?searchVariation=175598878976#searchVariation=175598878976&position=19&search_layout=stack&type=item&tracking_id=08c2a574-223f-41c0-80c3-1a212b64339a,Portátil Dell Amd Ryzen 5 3450u Ssd 2tb + Hdd 1tb Ram 12gb,3049900 pesos,3049900 pesos$3.049.900
126,https://articulo.mercadolibre.com.co/MCO-1265647987-laptop-asus-x515ea-core-i5-11av-gen-ssd-512g-16gb-fhd-win-11-_JM?searchVariation=176877321825#searchVariation=176877321825&position=20&search_layout=stack&type=item&tracking_id=08c2a574-223f-41c0-80c3-1a212b64339a,Laptop Asus X515ea Core I5 11av Gen Ssd 512g 16gb Fhd Win 11,Antes: 3800000 pesos,3497000 pesos$3.497.0007% OFF
127,https://articulo.mercadolibre.com.co/MCO-1276139703-portatil-asus-amd-ryzen-5-4600h-disco-ssd-2tb-ram-16gb-_JM?searchVariation=177387305051#searchVariation=177387305051&position=21&search_layout=stack&type=item&tracking_id=08c2a574-223f-41c0-80c3-1a212b64339a,Portatil Asus Amd Ryzen 5 4600h Disco Ssd 2tb + Ram 16gb,3119900 pesos,3119900 pesos$3.119.900
128,https://articulo.mercadolibre.com.co/MCO-1276161495-portatil-asus-amd-ryzen-5-4600h-disco-ssd-2tb-ram-12gb-_JM?searchVariation=177231083268#searchVariation=177231083268&position=22&search_layout=stack&type=item&tracking_id=08c2a574-223f-41c0-80c3-1a212b64339a,Portatil Asus Amd Ryzen 5 4600h Disco Ssd 2tb + Ram 12gb,3029900 pesos,3029900 pesos$3.029.900
129,https://articulo.mercadolibre.com.co/MCO-852503970-laptop-asus-m1402-ryzen-5-4600h-512ssd-12-ram-2-gb-video-amd-_JM?searchVariation=174126799684#searchVariation=174126799684&position=23&search_layout=stack&type=item&tracking_id=08c2a574-223f-41c0-80c3-1a212b64339a,Laptop Asus M1402 Ryzen 5 4600h 512ssd 12 Ram 2 Gb Video Amd,3500000 pesos,3500000 pesos$3.500.000
130,https://articulo.mercadolibre.com.co/MCO-1409607168-portatil-gamer-victus-hp-rz5-ram-16gb-512gb-ssd-rtx3050-_JM?searchVariation=177536058985#searchVariation=177536058985&position=24&search_layout=stack&type=item&tracking_id=08c2a574-223f-41c0-80c3-1a212b64339a,"Portatil Gamer Victus Hp, Rz5, Ram 16gb, 512gb Ssd, Rtx3050",4399000 pesos,4399000 pesos$4.399.000
131,https://articulo.mercadolibre.com.co/MCO-1261268090-portatil-asus-intel-core-i7-1165g7-disco-ssd-512gb-ram-16gb-_JM?searchVariation=176839322379#searchVariation=176839322379&position=25&search_layout=stack&type=item&tracking_id=08c2a574-223f-41c0-80c3-1a212b64339a,Portatil Asus Intel Core I7-1165g7 Disco Ssd 512gb Ram 16gb,3629900 pesos,3629900 pesos$3.629.900
132,https://articulo.mercadolibre.com.co/MCO-972484152-portatil-asus-intel-core-i7-1165g7-ssd-2tb-ram-12gb-led-156-_JM?searchVariation=175353997654#searchVariation=175353997654&position=26&search_layout=stack&type=item&tracking_id=08c2a574-223f-41c0-80c3-1a212b64339a,"Portatil Asus Intel Core I7 1165g7 Ssd 2tb Ram 12gb Led 15,6",4249900 pesos,4249900 pesos$4.249.900
133,https://articulo.mercadolibre.com.co/MCO-1309221272-portatil-lenovo-amd-ryzen-7-5700u-ssd-512gb-hdd1tb-ram-16gb-_JM?searchVariation=177036665220#searchVariation=177036665220&position=27&search_layout=stack&type=item&tracking_id=08c2a574-223f-41c0-80c3-1a212b64339a,Portatil Lenovo Amd Ryzen 7 5700u Ssd 512gb+ Hdd1tb Ram 16gb,3099900 pesos,3099900 pesos$3.099.900
134,https://articulo.mercadolibre.com.co/MCO-1195692759-portatil-asus-intel-core-i5-1240p-disco-ssd-512gb-ram-12gb-_JM?searchVariation=176373807005#searchVariation=176373807005&position=28&search_layout=stack&type=item&tracking_id=08c2a574-223f-41c0-80c3-1a212b64339a,Portatil Asus Intel Core I5 1240p Disco Ssd 512gb + Ram 12gb,2729900 pesos,2729900 pesos$2.729.900
135,https://articulo.mercadolibre.com.co/MCO-866121125-laptop-acer-spin-5-sp513-54n-para-entrega-inmediata-_JM?searchVariation=174268600425#searchVariation=174268600425&position=29&search_layout=stack&type=item&tracking_id=08c2a574-223f-41c0-80c3-1a212b64339a,Laptop Acer Spin 5 Sp513-54n Para Entrega Inmediata!,4449000 pesos,4449000 pesos$4.449.000
136,https://articulo.mercadolibre.com.co/MCO-1385040608-laptop-asus-tuf-onceava-i5-11300h-ram-16gb-ssd-512gb-rtx3050-_JM?searchVariation=177456650865#searchVariation=177456650865&position=30&search_layout=stack&type=item&tracking_id=08c2a574-223f-41c0-80c3-1a212b64339a,Laptop Asus Tuf Onceava I5 11300h Ram 16gb Ssd 512gb Rtx3050,3894900 pesos,3894900 pesos$3.894.900
137,https://articulo.mercadolibre.com.co/MCO-1277670403-lenovo-gamer-ryzen-5-6600h-ssd-256gb-ddr5-8gb-rtx-3050-win11-_JM?searchVariation=177456689851#searchVariation=177456689851&position=31&search_layout=stack&type=item&tracking_id=08c2a574-223f-41c0-80c3-1a212b64339a,Lenovo Gamer Ryzen 5 6600h Ssd 256gb Ddr5 8gb Rtx 3050 Win11,3994900 pesos,3994900 pesos$3.994.900
138,https://www.mercadolibre.com.co/laptop-acer-spin-5-sp513-54n-gray-tactil-135-intel-core-i7-1065g7-16gb-de-ram-512gb-ssd-2256x1504px-windows-10-home/p/MCO18640655?pdp_filters=category:MCO1652%7Cprice:2500000-5000000#searchVariation=MCO18640655&position=41&search_layout=stack&type=product&tracking_id=08c2a574-223f-41c0-80c3-1a212b64339a,"Laptop Acer Spin 5 SP513-54N gray táctil 13.5"", Intel Core i7 1065G7  16GB de RAM 512GB SSD 2256x1504px Windows 10 Home",4449000 pesos,4449000 pesos$4.449.000
139,https://www.mercadolibre.com.co/laptop-lenovo-ideapad-14alc05-abyss-blue-tactil-14-amd-ryzen-7-5700u-16gb-de-ram-512gb-ssd-amd-radeon-rx-vega-8-ryzen-40005000-1920x1080px-windows-10-home/p/MCO21283936?pdp_filters=category:MCO1652%7Cprice:2500000-5000000#searchVariation=MCO21283936&position=2&search_layout=stack&type=product&tracking_id=08c2a574-223f-41c0-80c3-1a212b64339a,"Laptop Lenovo IdeaPad 14ALC05  abyss blue táctil 14"", AMD Ryzen 7 5700U  16GB de RAM 512GB SSD, AMD Radeon RX Vega 8 (Ryzen 4000/5000) 1920x1080px Windows 10 Home",3615000 pesos,3615000 pesos$3.615.000
140,https://articulo.mercadolibre.com.co/MCO-617676522-laptop-asus-vivobook-10th-intel-4-core-i5-12gb-_JM#position=32&search_layout=stack&type=item&tracking_id=08c2a574-223f-41c0-80c3-1a212b64339a,Laptop Asus Vivobook 10th Intel 4 Core I5 12gb ,4076900 pesos,4076900 pesos$4.076.900
141,https://articulo.mercadolibre.com.co/MCO-1215265467-acer-156-aspire-5-notebook-i7-16gb-512gbssd-_JM?searchVariation=176468335426#searchVariation=176468335426&position=33&search_layout=stack&type=item&tracking_id=08c2a574-223f-41c0-80c3-1a212b64339a,Acer 15.6  Aspire 5 Notebook I7 16gb 512gbssd,4130000 pesos,4130000 pesos$4.130.000
142,https://articulo.mercadolibre.com.co/MCO-604818195-portatil-asus-vivobook-15-portatil-delgado-y-ligero-156-p-_JM#position=34&search_layout=stack&type=item&tracking_id=08c2a574-223f-41c0-80c3-1a212b64339a,Portatil Asus Vivobook 15 Portatil Delgado Y Ligero - 15.6 P,3803900 pesos,3803900 pesos$3.803.900
143,https://articulo.mercadolibre.com.co/MCO-800619588-portatil-lenovo-flex-5-de-14-pulgada-_JM#position=35&search_layout=stack&type=item&tracking_id=08c2a574-223f-41c0-80c3-1a212b64339a,Portatil Lenovo Flex 5 De 14 Pulgada ,4939900 pesos,4939900 pesos$4.939.900
144,https://articulo.mercadolibre.com.co/MCO-595466956-portatil-hp-14-core-i5-10gen-ram-16gb-512gb-ssd-quadcore-_JM?searchVariation=68921206043#searchVariation=68921206043&position=36&search_layout=stack&type=item&tracking_id=08c2a574-223f-41c0-80c3-1a212b64339a,"Portátil Hp 14, Core I5 10gen Ram 16gb 512gb Ssd Quadcore.",Antes: 3849000 pesos,2999000 pesos$2.999.00022% OFF
145,https://articulo.mercadolibre.com.co/MCO-1265516597-laptop-asus-x1502za-core-i5-12av-gen-ssd-500gb-16gb-win-11-_JM#position=37&search_layout=stack&type=item&tracking_id=08c2a574-223f-41c0-80c3-1a212b64339a,Laptop Asus X1502za Core I5 12av Gen Ssd 500gb 16gb Win 11,Antes: 3200000 pesos,2944000 pesos$2.944.0008% OFF
146,https://articulo.mercadolibre.com.co/MCO-1309182408-portatil-lenovo-amd-ryzen-7-5700u-disco-ssd-2tb-ram-16gb-_JM?searchVariation=177036525574#searchVariation=177036525574&position=38&search_layout=stack&type=item&tracking_id=08c2a574-223f-41c0-80c3-1a212b64339a,Portatil Lenovo Amd Ryzen 7 5700u Disco Ssd 2tb + Ram 16gb,3629900 pesos,3629900 pesos$3.629.900
147,https://articulo.mercadolibre.com.co/MCO-1051683668-portatil-acer-amd-ryzen-7-5700u-ssd-2tb-hdd-1tb-ram-12gb-_JM?searchVariation=175732250452#searchVariation=175732250452&position=39&search_layout=stack&type=item&tracking_id=08c2a574-223f-41c0-80c3-1a212b64339a,Portatil Acer Amd Ryzen 7 5700u Ssd 2tb + Hdd 1tb Ram 12gb,4449900 pesos,4449900 pesos$4.449.900
148,https://articulo.mercadolibre.com.co/MCO-1205975581-portatil-asus-m515da-bq1416-amd-ryzen-7-3700u16gb1tb512gb-_JM?searchVariation=176423486321#searchVariation=176423486321&position=40&search_layout=stack&type=item&tracking_id=08c2a574-223f-41c0-80c3-1a212b64339a,Portatil Asus M515da-bq1416 Amd Ryzen 7 3700u/16gb/1tb+512gb,2699000 pesos,2699000 pesos$2.699.000
149,https://articulo.mercadolibre.com.co/MCO-1274371799-dell-latitude-7210-2-en-1-16ram-256ssd-core-i7-win-10-pro-_JM?searchVariation=177298284323#searchVariation=177298284323&position=41&search_layout=stack&type=item&tracking_id=08c2a574-223f-41c0-80c3-1a212b64339a,Dell Latitude 7210 2 En 1- 16ram 256ssd Core I7 Win 10 Pro,3700000 pesos,3700000 pesos$3.700.000
